movie_id,country_id
2333804,5
91064,5
91064,1
91064,3
2084989,5
95016,5
95765,6
95765,0
76759,5
76752,1
76752,5
1951265,5
96895,5
96895,1
42192,5
118655,5
118655,2
91209,5
200550,5
225071,5
1684925,16
114709,5
2239832,5
1465533,5
1992258,1
105236,5
810922,5
810922,2
2172935,5
70379,5
2027154,1
109831,1
441909,12
243133,5
243133,1
1615147,5
385267,5
2493486,21
2493486,32
120693,5
103873,9
103874,5
2387559,5
2387559,15
481499,5
1488555,5
2398231,5
2398231,0
468492,32
1016075,5
3082826,5
3698408,44
1182345,1
117381,5
1637688,5
25878,5
1653064,5
1686821,5
1686821,1
1686821,40
377092,5
377092,3
377091,5
2870648,1
2870648,5
50850,0
50850,6
2182019,29
1601475,5
59112,5
96332,5
1606389,5
1606389,0
1606389,16
1606389,1
1606389,2
1606389,3
416881,25
432021,0
432021,16
432021,2
432021,1
432021,5
75314,5
398883,6
116367,5
813547,41
813547,2
1841642,5
1841642,1
2401621,31
1655442,0
1655441,5
1655441,3
353969,32
397535,5
3638012,25
3638012,5
1034032,5
25905,5
1214962,5
453562,5
93137,5
4158834,44
4158834,2
34248,5
212712,11
212712,24
212712,0
212712,6
212712,2
3547740,0
3547740,7
2717860,1
198781,5
2170299,5
1706593,5
3283556,17
3283556,5
1731697,1
1731697,3
1731697,5
65724,5
2009606,1
445946,2
445946,5
101921,5
1748122,5
81186,5
186566,5
186566,16
2112124,15
107554,5
1587310,5
1587310,1
1197624,5
71562,5
72231,38
118884,5
118880,5
1535970,5
1535970,2
1535970,79
63198,25
53318,5
76227,11
76227,32
866439,5
866439,1
1430077,5
1706620,32
1706620,21
1706620,5
1706620,0
413099,5
1931435,5
884328,5
975645,5
975645,1
1276104,5
1276104,24
1448755,1
1448755,16
317919,5
317919,2
317919,24
2357129,5
2357129,4
1010048,1
1010048,5
372764,5
372764,25
181875,5
1707392,5
98273,5
1823664,5
97216,5
1884457,5
1884457,3
86383,5
58947,5
1464540,5
1560671,19
119528,5
89469,5
89469,1
15864,5
1568911,5
1568911,1
46521,6
46521,0
86250,5
416320,1
416320,18
416320,39
416320,8
416320,5
371257,5
445939,5
47136,5
112642,5
3331846,25
3331846,5
1403865,5
72431,5
1531901,1
1531901,5
1531901,39
2503154,5
1174732,1
1174732,5
181852,5
181852,2
181852,1
2318527,5
391304,5
1951216,1
1951216,5
2920540,1
82971,5
2818178,43
2818178,0
1150947,5
43618,1
115734,5
1667889,5
1881002,5
1440345,6
1440345,0
1440345,39
1821593,7
1821593,31
2234155,5
3663040,5
1351685,5
2059255,63
2059255,5
2059255,0
2059255,35
1568863,0
790628,5
1270798,5
1270798,1
241527,1
241527,5
60880,1
60880,5
2338151,15
1594562,5
2934404,18
1392190,16
1392190,5
1371111,2
1371111,5
1371111,11
1371111,54
1156398,5
1800241,5
119282,5
69467,19
1800246,5
3966942,61
3966942,0
3966942,1
3966942,2
1370429,15
2404463,5
3431900,1
2404461,0
2404461,6
2404461,20
1781769,1
86879,5
86879,0
50212,1
50212,5
62622,5
62622,1
109936,5
2543336,5
2708946,5
1024648,5
971209,5
1013743,5
2495118,11
1976000,1
1976000,0
1976000,5
395972,5
907657,39
2908446,5
1588170,32
1588173,5
1588173,3
368975,5
1481572,5
2828996,5
1945062,5
2039345,12
146675,5
108330,5
1033575,5
2325002,5
2872732,0
2872732,5
1937390,43
1937390,2
1937390,7
1937390,1
1937390,0
4192740,44
1481576,5
25316,5
2822400,2
2356180,15
2002718,18
2002718,5
2046090,12
116191,1
116191,5
2364006,12
2364006,39
2364006,0
2334873,5
842926,5
1291570,5
409182,5
109686,5
118715,5
118715,1
115678,5
1862079,5
2106361,5
450314,5
450314,3
450314,2
107943,1
107943,5
480025,1
24844,0
887912,5
120755,5
120755,2
2980472,5
1213648,5
1213648,1
265666,5
110093,5
2299842,32
1815862,5
1213644,5
83943,5
302886,5
2244901,1
2244901,0
1598822,5
1829012,2
1829012,0
83944,5
2017038,5
94008,5
375173,1
375173,5
1598828,5
48673,1
48673,5
1386588,5
1641975,39
1641975,1
99423,5
3411432,2
3411432,7
3411432,8
3411432,39
1772240,5
1772240,3
3302962,15
2465146,5
1776143,11
2361509,5
2178470,15
3805180,18
3447364,15
71360,5
1205489,5
1205489,2
2050633,5
2050633,3
2390237,1
1418754,16
120689,5
254679,20
1320261,5
385277,20
370986,5
370986,31
59578,6
59578,12
59578,26
1682180,1
1682180,5
404032,5
120685,5
120685,25
2388637,5
2377938,15
2126355,5
2126355,16
2126355,3
2776074,0
2776074,7
2776074,21
2776074,41
3322420,15
21749,5
79945,5
79766,1
58946,6
58946,80
478829,4
2358925,5
2718492,13
2718492,43
2718492,0
2718492,1
429573,1
429573,3
429573,40
429573,5
2182001,18
372588,5
372588,2
903624,5
903624,9
56663,0
1323045,5
71141,26
117802,5
1606392,5
1334553,5
1234721,5
259072,20
210065,1
210065,2
210065,39
2318092,5
1564367,5
1638364,5
421715,5
430770,5
1001526,5
1210042,5
78788,5
1188982,15
1306980,5
1827579,1
1621045,5
266308,25
840361,5
434409,5
434409,1
434409,2
94898,5
2395427,5
2229499,5
376136,5
1155592,1
1155592,5
40652,5
2113681,19
2113681,18
2113681,1
2113681,0
2113681,12
1133985,5
1034314,36
1034314,2
1034314,16
103060,5
103060,11
103064,5
103064,0
892318,5
1234654,5
1253863,5
2203308,15
116040,5
259288,5
259288,2
482606,5
34583,5
3625152,5
2660332,19
2660332,43
2379713,1
2379713,5
113677,5
2458912,5
2458912,81
2458912,82
2458912,83
2458912,56
253556,5
253556,1
253556,39
1748207,5
780548,5
309698,5
1634121,5
1634121,1
1634121,12
1756750,3
800369,5
808399,5
113819,5
342735,43
342735,19
342735,31
342735,0
342735,2
342735,1
342735,6
804463,5
2652092,84
2652092,15
2652092,5
196229,2
196229,5
3264102,5
3264102,18
1748179,12
1748179,5
1567609,5
268978,5
2765340,24
442933,5
479884,5
1629242,5
3530002,5
489281,5
335345,5
210249,85
236493,5
449059,5
460791,5
460791,15
469494,5
113490,5
363589,5
293662,0
293662,5
1931533,1
1798709,5
2781030,16
2115388,24
1691917,5
2855648,15
3152624,5
947798,5
1860353,5
1533053,5
1313092,16
488120,5
488120,2
2171867,5
88847,5
1540133,39
803061,16
803061,5
395169,1
395169,5
395169,6
395169,53
395169,3
61722,5
475730,18
2378281,35
93409,5
49373,1
72353,0
1611224,5
1816518,0
1816518,7
1816518,8
790636,5
112818,1
112818,5
1193138,5
380389,5
380389,1
425430,5
2170593,5
1646111,53
1646111,2
65938,59
65938,5
3983266,31
45020,1
2229511,5
1623288,5
32553,5
1515199,5
2012011,5
71487,6
71487,0
1501359,44
465624,5
1441953,1
795368,5
795368,2
795368,1
795368,31
1626139,5
3697626,32
31885,0
1013752,5
340855,5
340855,2
2507280,5
816692,5
816692,1
145487,5
1650062,5
251160,5
80455,5
1217209,5
344510,0
344510,5
1411250,1
1411250,5
1937149,12
1639826,12
1742650,5
498353,5
498353,21
498353,6
498353,17
498353,76
85251,38
455538,1
1591123,0
307453,5
1592873,5
2401097,5
405159,5
489237,5
456554,5
1343092,16
1343092,5
71315,5
1024744,0
1024744,11
1024744,39
1024744,12
1024744,1
118708,5
1577052,5
105323,5
109045,16
109045,1
1454468,5
1454468,1
796366,5
796366,2
119654,5
2692904,1
2692904,5
1298649,5
185014,5
185014,2
185014,1
185014,25
1555149,33
1905042,5
1905040,5
1905040,18
1905040,1
2341664,35
2245195,5
38057,5
486822,5
361748,5
361748,2
1131734,5
427470,5
455407,5
455407,37
91042,5
1259521,5
83089,59
1408101,5
1318514,5
354356,0
1828995,0
1925479,5
1764183,5
1764183,13
418689,5
974014,1
1480295,5
1480295,7
1480295,72
3612616,3
376968,18
1385826,5
75932,0
75932,4
75932,26
1398426,5
180093,5
117705,5
181316,5
181316,2
119778,5
2980516,1
2209764,1
2209764,24
2209764,5
2018086,0
1764234,5
109830,5
2187884,5
1255953,3
1255953,0
182789,5
182789,2
1386932,11
1386932,24
301470,5
313542,5
1532958,5
24184,5
138563,1
2330866,32
2350496,15
2350496,0
2350496,2
2350496,5
2350496,3
278295,5
278295,2
2910814,5
120787,5
1675192,5
120032,5
1655420,1
1655420,5
2375574,1
97123,5
1613750,1
1613750,14
1613750,43
1613750,2
1613750,19
379725,3
379725,5
1311060,5
1311067,5
1606180,5
469021,1
469021,0
134273,2
134273,5
1126618,5
4594834,5
2238050,0
2238050,5
3042408,2
2102496,5
893412,35
893412,5
285742,5
29583,5
468569,5
468569,1
248808,5
3005242,35
413300,5
289879,5
289879,3
379557,1
379557,5
106226,5
2917388,7
2917388,31
2917388,5
2917388,1
120255,3
1486834,39
1486834,3
1985966,5
1160317,5
2573858,39
2371158,31
87078,5
77975,5
308878,5
308878,0
308878,1
120815,5
330793,5
330793,2
4178092,16
4178092,5
106856,0
106856,5
106856,1
1221208,3
2371486,32
1100089,5
1259014,0
1259014,3
1259014,6
2381941,5
2381941,46
68555,5
40536,5
1791528,5
2707858,0
2707858,7
60176,1
60176,6
60176,5
2668134,25
446029,5
446029,1
446029,3
446029,25
124315,5
2085910,5
2215285,5
1687901,1
181536,5
3330206,1
3138782,44
52301,1
1935179,5
2820852,25
2820852,5
1333125,5
439662,15
1374992,3
1374992,0
56869,5
63555,38
2554274,5
2554274,3
105665,0
105665,5
64072,1
89733,38
113247,0
887732,6
887732,4
887732,0
2978426,0
2978426,7
460766,1
371724,5
371724,1
2023587,3
2023587,12
1509767,2
1509767,0
1509767,1
997263,1
1971325,72
1971325,5
1971325,12
1971325,3
1870529,5
3045616,1
3045616,5
1426378,20
1780762,5
1780762,63
61735,5
1540128,5
1850419,20
1850419,86
1850419,44
831387,5
831387,25
118842,5
104952,5
449467,0
449467,5
449467,35
1946381,5
1345836,5
1345836,1
4450706,44
89218,5
3605418,63
3605418,5
2567712,1
2567712,39
3374966,6
857190,1
2035630,5
2035630,1
1870419,5
1392170,5
109688,11
109688,23
2297063,3
1837703,5
1837703,15
1837703,7
110912,5
2323964,15
1717715,24
1717715,11
241303,1
241303,5
4105970,5
1579361,5
1078588,5
848228,5
4084744,67
4084744,18
1032846,40
1032846,7
1814621,5
817177,5
2006040,1
454921,5
983193,5
983193,9
298814,5
298814,2
298814,3
298814,1
2024469,1
2024469,0
2024469,5
119396,5
2361184,3
2321549,16
2321549,3
368794,5
368794,2
368794,3
116410,5
1441326,5
101393,5
422720,5
422720,0
422720,25
2312718,5
106965,5
106965,0
43265,5
43265,1
327137,5
2172985,3
2172985,5
756683,5
2737050,7
2737050,0
2737050,6
409459,5
58150,1
58150,5
102803,5
3779300,5
3110770,5
4974684,44
493459,1
493459,5
1713476,5
1039960,33
1039960,6
2286990,3
1747958,0
1747958,5
1954843,3
2016940,5
2016940,24
2016940,11
1990181,5
2911666,5
48651,49
66819,5
1524137,5
1524137,1
1524137,0
117958,5
117959,6
117959,0
117959,2
117959,4
2181931,15
53459,0
53459,6
106627,5
1564585,5
1978532,5
1866249,5
111503,5
295297,1
295297,5
295297,2
1772264,5
106308,5
101414,5
1742334,5
83987,1
83987,15
2084970,1
2084970,5
1172233,5
914863,5
2555736,1
2555736,5
70328,1
70328,5
1647477,5
99088,5
3312830,6
3312830,0
3312830,4
3312830,1
1362518,5
120338,5
3268458,5
94721,5
67927,5
67927,1
2870756,5
2870756,1
73195,5
58576,5
2401807,5
2401807,0
1093357,5
2664976,6
1869425,5
94226,5
116996,5
2788710,5
4208868,31
963966,5
3591984,18
256380,5
256380,2
2070597,5
2070597,24
50825,5
412080,9
412080,5
412080,4
412080,25
2147459,16
1477837,5
104438,5
3269074,20
1650028,1
417741,1
417741,5
765429,5
765429,1
3480796,5
315733,5
149650,18
1205537,5
1205537,18
1205535,5
3219080,87
1389096,5
2265398,5
93105,5
1767354,5
1701210,0
1701210,6
1701210,64
1701210,88
2231554,3
2231554,5
2103281,5
1311071,5
1655413,0
1655413,3
1655413,7
2947832,31
1827512,7
1827512,0
1827512,6
1817273,5
117509,5
1694533,19
2322441,5
1920849,5
105695,5
492044,5
492044,3
119896,5
119891,5
119891,25
1792647,5
89853,5
1606378,5
64665,5
3149038,1
51994,1
116289,5
77651,5
1242460,1
1242460,5
3278330,6
3278330,0
3278330,1
116282,5
116282,1
273719,43
273719,2
1648179,5
82766,5
3125472,24
458413,1
458413,2
120804,1
120804,2
120804,0
120804,5
1148204,5
1148204,3
1148204,2
1148204,0
486583,5
1245526,5
3630276,19
3630276,0
3630276,14
3630276,43
1621046,5
1621046,35
2504404,31
362270,5
844708,5
100403,5
1727358,1
2935476,1
2935476,5
450385,5
439477,20
3063516,5
1979320,1
1979320,2
1979320,5
407887,5
407887,11
2265171,29
2265171,5
1085492,5
1085492,1
91829,1
91829,39
91829,5
2268458,16
2609912,5
2278388,5
2278388,2
2278388,1
822832,5
1602472,0
1602472,2
1602472,7
1912398,5
85809,5
1464535,14
1872194,5
1980929,5
1549572,5
386342,43
386342,1
386342,19
386342,14
420332,15
2639344,5
2639344,0
2639344,33
2639344,50
1038686,5
85244,5
3809308,6
1458175,5
1458175,0
1758830,5
307873,15
381966,1
381966,2
1619277,5
106611,5
107214,41
90605,5
90605,1
3596492,14
1175709,5
202470,5
409847,5
1939659,5
307901,5
1231583,5
406280,45
406280,0
1370889,5
1231587,5
1727770,1
1727770,5
4900018,5
1649443,12
1821549,5
119256,5
920473,0
838283,5
181689,5
1682940,5
26029,1
401711,0
401711,89
401711,4
401711,2
1703199,3
352248,5
2231253,5
1043844,5
204313,5
61418,5
2315628,1
112740,5
388482,0
388482,5
464154,5
114369,5
88247,1
88247,5
94291,5
1411238,5
1692486,0
1692486,2
1692486,13
1692486,12
106977,5
1716772,1
359950,5
359950,3
359950,1
2125685,5
2101473,2
473075,5
418763,2
418763,5
100758,5
100758,11
3110960,1
3110960,39
3110960,0
74751,5
67541,16
67541,5
69945,5
2630134,5
2387513,10
2387513,12
3720794,0
3720794,5
3720794,1
74174,5
58743,5
1932718,5
1757746,5
115988,5
1196204,1
910936,5
1647668,5
961097,0
300051,5
66049,5
309987,1
309987,0
309987,6
38787,5
1747967,5
1020072,1
1020072,5
338013,5
884732,5
1267297,5
1758692,5
388182,5
3294200,1
2733258,7
2733258,0
2733258,8
327597,5
1512685,12
67800,5
67800,1
1742044,5
1111313,5
114746,5
1397280,0
422401,5
890870,5
890870,3
2969656,32
1263750,12
392878,5
808151,5
808151,6
1229238,5
1229238,37
1229238,21
2875926,86
2875926,2
2875926,0
1411697,5
2125435,5
449994,15
61395,0
61395,6
120657,5
120655,5
264616,5
264616,2
116736,19
51682,35
93822,5
2334034,20
1091191,5
3194532,18
2737310,5
45810,5
93779,5
2366450,3
100485,5
100485,35
1187043,15
93773,5
478304,5
99700,5
462465,5
462465,2
462465,0
140888,33
140888,0
1535616,2
1535616,5
1535616,3
1535616,0
1784600,0
1784600,56
83190,5
2537176,5
91554,5
1915581,5
452624,5
903657,5
1149362,2
1149362,41
1149362,0
1149362,6
1149361,0
96858,38
821642,1
821642,0
821642,5
2509850,5
93177,1
305224,5
1596365,1
1596365,3
1596365,19
1308165,5
3659388,5
3659388,1
2197849,7
357110,5
1614989,14
1614989,19
1614989,43
1614989,2
1621039,5
1524930,5
1535108,5
1502712,5
1502712,2
1502712,1
1502712,3
1232829,5
1656186,5
1535105,5
396171,2
396171,0
396171,12
396171,5
433350,5
303816,5
1212419,5
1667353,5
1667353,3
1612774,0
1612774,90
87050,5
75005,5
75005,1
2370718,5
1567437,5
1567437,2
93894,5
138524,5
378947,5
120177,5
1625346,5
1640711,16
1640711,1
120879,1
120879,5
2452254,0
2452254,2
2452254,4
1640718,5
1640718,0
1640718,3
1640718,27
1640718,64
2446042,0
93004,6
93004,0
1980209,5
110005,9
110005,2
3099498,5
1321870,5
2520516,0
814335,5
234215,5
234215,16
2936174,5
57345,0
57345,6
1139668,5
1242521,0
2319580,3
1837613,1
242423,5
199725,5
2095649,0
2095649,5
2095649,7
2095649,6
2095649,4
478311,5
367479,5
44706,5
1371150,5
259446,5
259446,3
3097204,1
804497,5
196216,5
804492,5
1121931,5
2382009,43
2382009,2
2382009,7
2382009,1
2382009,0
2382009,19
120903,5
120902,5
2278392,24
2764784,2
2764784,13
1023490,6
1023490,0
3155604,18
1767382,0
1767382,5
435761,5
1799585,5
1945084,5
1361318,5
1361318,1
1361318,43
1361318,19
824747,5
1352717,5
317248,33
317248,0
905372,5
905372,3
1075417,5
3011894,46
3011894,12
61714,5
347149,25
1014762,0
1014763,5
1014763,1
1014763,21
1014763,40
1014763,18
460740,1
1462900,11
1462900,24
205177,1
2034031,5
82243,16
82243,5
82243,9
53125,5
1791614,5
2347134,25
266489,5
266489,2
1045658,5
457513,1
457513,5
2463288,5
92099,5
356150,5
356150,21
57115,5
168629,43
168629,46
168629,12
168629,2
168629,31
168629,6
168629,5
168629,1
168629,0
168629,19
168629,36
168629,17
168629,14
118849,20
113820,5
113820,25
113820,16
1535109,5
1226273,1
1226273,5
86637,5
1226271,1
1931388,5
1077258,5
2446192,5
463985,5
212985,5
212985,1
37558,1
1440232,0
3636326,1
3302706,5
3302706,31
2974050,5
2974050,35
1454029,5
1454029,15
1454029,37
1285016,5
1575694,5
110932,5
1528071,5
1528071,3
1365050,5
2415464,5
2713180,5
2713180,24
2713180,1
323872,14
323872,19
369339,5
102138,0
102138,5
1251757,5
1399103,5
3716142,15
2133239,3
147612,5
2387433,5
265029,5
45152,5
497116,5
1418377,16
1418377,5
2042583,35
277027,5
268126,5
1790886,5
1922551,32
1790885,5
473488,5
1515091,5
2101441,5
3303728,32
257044,5
1808240,12
1808240,0
1808240,5
1975159,25
1975159,5
978759,5
1563738,5
1563738,1
52618,5
1703148,16
111070,5
298203,5
298203,2
2650718,31
200720,1
200720,5
200720,0
200720,2
1321511,5
1109624,1
1109624,0
758758,5
119668,5
758752,5
2357788,5
1315962,0
2325741,2
2325741,31
2325741,91
2325741,18
2325741,92
1702014,33
424823,5
50105,5
325980,5
1408253,5
1086772,5
112384,5
316824,5
375912,1
2380331,5
2380331,3
2380331,16
424136,5
46912,5
318462,46
318462,5
318462,63
318462,87
318462,33
318462,1
318462,2
318462,0
2235428,14
2235428,19
1020773,0
1020773,6
1020773,7
1020773,20
778661,5
5112966,18
1924429,1
1924429,5
1924429,0
3416742,9
3416742,5
94625,25
3416744,5
3924510,5
780571,5
432348,5
432348,3
13257,19
3965660,18
120484,5
2404311,5
2404311,0
2186783,16
100198,38
120647,5
3175038,15
323944,5
323944,3
3538766,12
46828,5
3387648,5
2243389,12
2967224,5
412536,1
412536,6
412536,45
2223990,5
1855325,2
1855325,3
1855325,5
1855325,0
57590,1
1981677,5
1600195,5
2083383,5
172495,5
172495,1
1211956,5
33467,5
365907,5
102603,5
2258858,79
2258858,2
2258858,5
2258858,37
2258858,93
2258858,31
92563,1
92563,3
92563,5
2341766,15
2131698,1
2131698,52
2131698,0
3853452,25
110971,5
2078768,11
2078768,24
2390361,5
455782,5
455782,94
455782,65
358273,5
358273,2
3488328,3
50976,19
78504,5
1661199,5
1661199,1
419420,39
2359024,5
2359024,0
3397884,5
257076,5
795461,5
840322,5
1270262,7
1270262,31
289848,5
289848,16
3066270,6
303356,1
1854236,43
1854236,19
1854236,6
1854236,0
1854236,2
478087,5
988108,60
61189,5
2625030,32
396184,43
396184,1
1887785,6
1798188,25
93389,24
93389,6
93389,1
93389,0
97937,39
97937,1
1117385,5
166924,0
166924,5
1210819,5
67128,1
67128,5
1981107,0
1981107,16
1981107,3
120863,5
93010,5
1629443,1
96061,5
76451,5
1321860,5
1321860,37
2243361,19
92005,5
64116,6
64116,5
64116,12
64115,5
373926,1
373926,0
373926,2
373926,5
1477855,1
2806788,15
296572,5
275277,25
275277,5
61989,5
87469,5
1545754,5
800039,5
1920945,1
1920945,39
2006810,1
1663207,5
1587707,1
2195548,5
368574,5
120915,5
79470,1
120910,5
79477,0
79477,5
1981115,5
817230,5
896529,3
896529,39
896529,28
1336608,5
99951,1
4437212,44
3074780,5
2368553,3
2368553,5
46359,5
2315226,25
363547,5
363547,3
363547,25
363547,0
92605,5
79679,38
2309260,5
116250,5
1741243,5
1198156,5
2802154,18
1840417,5
113957,5
1904996,5
4353376,5
2404583,1
2404583,75
1426329,5
86154,5
1519461,5
1570583,5
2884206,5
2132285,5
2132285,1
2132285,0
2132285,2
2132285,25
1258197,1
1821700,95
2194499,1
1659337,5
146882,1
146882,5
2503944,5
1659338,1
1659338,5
1659338,7
54615,5
360717,9
360717,5
360717,2
89686,5
1047011,1
1047011,2
441796,5
1583421,5
2184339,5
2184339,0
435625,1
125439,1
125439,5
62452,0
62452,6
181288,5
1551630,5
260991,32
2230358,5
463998,2
463998,5
1077368,5
1077368,16
2301592,0
2301592,63
37017,5
326664,16
326664,5
448694,5
1839492,5
450188,0
450188,1
450188,21
1999995,5
1313104,5
107658,18
760311,5
363163,2
363163,41
363163,6
1228705,5
2139843,5
436857,5
3327624,16
2357790,20
410297,5
410297,16
51201,5
266543,5
240772,5
384680,5
384680,2
1588895,56
1588895,1
1588895,0
1588895,2
1588895,12
1588895,31
38650,5
61852,5
3881410,35
120681,5
1462041,5
1462041,3
106918,5
3503460,5
3503460,13
98384,5
1051904,5
1051904,16
183505,5
2609222,0
2310792,16
1058017,5
3782876,78
86960,5
111686,5
83580,0
83580,26
1728196,25
1728196,1
1568341,5
758746,5
960144,5
119051,5
2994190,5
438488,5
438488,2
438488,1
438488,6
2848292,5
1057500,5
1243957,5
1243957,0
1243957,6
2468774,32
882977,5
882977,37
1911644,5
104070,5
59742,5
1615065,5
124901,5
59749,1
1132626,5
1132626,3
114345,5
1132620,19
1132620,43
1132620,2
1132620,14
948470,5
476649,15
351283,5
49223,5
2051894,5
1245492,5
3503730,5
1366365,5
1366365,12
387808,5
2209418,5
2209418,50
151804,5
1465487,0
1465487,96
1924435,5
3399024,0
1690953,5
1172203,5
102926,5
210945,5
2901736,54
2901736,25
2901736,23
2901736,0
100161,0
100161,1
2279373,5
66995,1
66995,5
1838544,5
365376,32
1107860,5
2980794,15
385002,5
385002,1
66999,5
861739,33
3475504,44
76666,5
901476,5
2383662,10
1187064,1
1187064,16
79116,5
2997766,31
1124035,5
120586,5
95384,5
2165735,24
2165735,11
39694,5
74285,5
2005374,5
1673434,5
1385956,5
457275,5
1599348,5
1599348,53
1599348,25
110006,5
2090497,12
393109,5
95705,5
1928340,5
1928340,29
432283,5
96874,5
3767372,15
76590,3
1877832,5
1877832,1
1877832,3
98635,5
120082,5
2382298,5
1305806,46
1305806,12
1019452,5
1019452,1
1019452,0
47577,5
3727824,5
2691498,31
2691498,2
2691498,53
362227,5
362225,0
3014666,5
104427,5
762073,32
2192582,18
2304426,1
1640459,3
455824,16
455824,5
455824,1
2069787,5
6414,5
2377322,5
68168,5
54866,5
1658837,5
1658837,3
1658837,0
450405,5
1405365,5
814314,5
2494384,12
2494384,3
2494384,0
56217,5
1152836,5
1152836,25
1201607,5
1201607,1
762107,5
2094064,5
2187115,40
1723121,5
2436386,5
1737747,5
2009402,5
1596343,5
1016301,12
1233227,3
1233227,5
1233227,1
1233227,16
328107,5
328107,1
105112,5
418647,5
289944,43
289944,3
289944,1
289944,33
1798684,5
446755,24
446755,5
446755,3
60647,0
2304771,1
2304771,53
92610,9
56193,1
56193,5
2802144,1
2548208,3
2548208,5
34409,5
104348,5
62512,1
62512,5
808276,14
86034,1
86034,5
1286537,5
64030,1
259516,5
