movie_id,genre_id
2165236,3
2165236,16
1877797,4
1877797,5
3472226,20
3472226,0
3472226,4
2274570,4
2274570,8
881891,4
881891,5
1525835,0
1525835,8
1525835,13
1784538,17
1525830,3
1706414,7
1706414,3
1706414,10
808331,3
808331,8
808331,1
4257858,17
2675914,0
2675914,4
2675914,12
289992,12
289992,3
289992,1
2051886,22
2465140,4
2465140,3
1204975,4
1204977,8
1921070,12
1921070,1
318411,3
1616195,2
1616195,12
1616195,3
3678782,0
3678782,12
3678782,3
3203616,4
3203616,3
3203616,11
53291,4
2278871,3
2278871,5
60450,4
457433,12
457433,9
457433,1
2315200,4
1219289,9
1219289,13
1219289,1
805576,12
805576,3
805576,1
70735,4
70735,12
70735,3
805570,8
805570,1
1430132,0
1430132,7
1430132,13
1038988,8
1038988,9
1038988,1
1340800,3
1340800,9
1340800,1
2103267,3
2103267,5
2103264,3
2103264,10
1840309,7
1840309,9
1840309,13
78748,8
78748,13
1850397,9
1850397,5
1850397,1
1260581,12
1260581,3
1260581,9
55614,12
55614,3
55614,18
1068242,4
1068242,3
1068242,14
1099212,3
1099212,11
1099212,5
1777034,3
1777034,10
1777034,16
2975578,0
2975578,8
2975578,13
1596753,17
63256,12
63256,3
65772,3
65772,5
2870708,4
2870708,3
120889,3
120889,11
120889,5
3114132,4
3114132,3
3114132,5
45793,3
45793,5
45793,21
1911662,0
1911662,1
1390411,0
1390411,7
1390411,2
450259,7
450259,3
450259,1
81505,3
81505,8
64757,0
64757,7
64757,1
1226681,8
859163,0
859163,7
859163,11
230600,8
230600,1
283832,4
283832,12
283832,18
484740,3
484740,5
2679042,0
2679042,12
2679042,1
2392326,4
2392326,3
2392326,5
1226753,3
1226753,1
765010,3
765010,1
1446714,7
1446714,9
1446714,13
1502404,0
1502404,4
1502404,11
307987,4
307987,12
307987,3
79501,0
79501,7
79501,13
1827487,12
1827487,3
113189,0
113189,7
113189,13
1065073,3
86425,4
86425,3
2131532,8
2131532,1
167926,4
167926,3
61495,4
61495,3
61495,5
85995,7
85995,4
2357377,0
2357377,3
2357377,1
85334,4
85334,15
397892,6
397892,7
397892,4
1155076,0
1155076,3
1155076,15
1316064,4
2034139,3
2034139,8
2034139,1
143145,0
143145,7
143145,1
1743993,8
57058,3
3316960,3
122136,8
1986994,11
1986994,8
1986994,1
1821658,6
1821658,7
1821658,4
1661820,1
253474,2
253474,3
253474,21
822854,0
822854,12
822854,3
2305051,7
2305051,2
2305051,3
55830,8
55830,1
112697,4
112697,5
1629757,2
1629757,3
1629757,16
2355540,17
2355540,2
1996310,3
1996310,5
1996310,1
449010,0
449010,7
449010,15
1722450,4
1722450,3
1722450,5
926762,12
926762,3
926762,9
292963,12
292963,3
292963,1
1728976,8
1728976,9
1728976,1
2996684,0
2996684,7
2996684,8
250258,3
250258,1
780536,4
780536,12
780536,3
1972571,12
1972571,3
1972571,1
1893256,0
1893256,12
1893256,3
53198,12
53198,3
108052,2
108052,3
108052,10
1324999,7
1324999,3
1324999,11
133240,6
133240,7
133240,15
322589,3
322589,14
322589,5
367594,7
367594,4
367594,15
109506,0
109506,3
109506,11
265208,4
265208,3
265208,5
1756851,8
1756851,1
2614684,0
2614684,3
2614684,1
3713166,8
3713166,9
3713166,1
315327,4
315327,3
315327,11
3438354,4
1646971,6
1646971,0
1646971,7
1335975,0
1335975,7
1335975,3
66206,2
66206,3
66206,21
1329177,3
1264904,4
1264904,15
480249,3
480249,13
480249,1
1230165,3
1230165,14
2051879,13
2051879,1
1605717,4
1605717,3
1605717,14
1911658,6
1911658,7
1911658,4
286788,4
286788,3
286788,5
1853728,22
2101569,5
2101569,13
1712170,0
1712170,12
1712170,9
1313139,4
1313139,3
1313139,5
137363,12
137363,3
137363,1
2105044,8
2039393,12
2039393,3
2039393,1
259711,11
259711,9
259711,5
111756,0
111756,7
111756,2
2106537,4
2106537,3
3417422,12
3417422,3
3417422,1
1657507,0
1657507,12
1657507,3
2120120,0
2120120,4
2120120,13
344554,20
1772341,6
1772341,7
1772341,4
86993,0
86993,7
86993,3
37674,3
37674,5
443543,3
443543,9
443543,5
2294449,0
2294449,4
2294449,12
398286,6
398286,7
398286,4
59616,3
59616,10
368909,0
3195644,8
3195644,1
58458,3
58458,5
337563,4
337563,11
337563,5
339412,4
339412,3
339412,5
489270,8
489270,9
427327,4
427327,18
427327,5
1206543,12
1206543,3
1206543,1
1559547,3
1559547,11
1559547,5
407265,7
407265,4
407265,3
95327,6
95327,3
95327,21
2243537,4
2243537,8
1883180,4
1883180,3
59037,3
132477,2
132477,3
132477,15
118749,3
1007029,2
1007029,3
1007029,10
983213,6
983213,3
983213,5
57598,3
101316,2
101316,3
101316,5
64519,13
2206082,4
139654,12
139654,3
139654,1
2649128,0
2649128,1
84649,6
84649,7
84649,3
416449,0
416449,11
416449,21
393162,3
393162,16
2013293,6
2013293,2
2013293,3
388125,4
388125,3
388125,5
1059955,17
428803,17
4712818,4
274558,3
1764651,0
1764651,7
1764651,1
2043933,3
2043933,1
1270291,13
1270291,1
2082155,4
2082155,5
2193215,12
2193215,3
2193215,1
2071491,0
2071491,8
2071491,13
119809,4
119809,3
119809,13
221027,2
221027,12
221027,3
70355,0
70355,12
70355,9
118804,4
118804,3
423977,4
423977,3
423977,5
473753,4
473753,3
473753,11
1242618,3
1242618,8
1242618,1
1657299,4
1657299,3
1657299,5
70359,3
70359,5
1294688,3
1294688,5
2980648,4
2980648,3
2109248,0
2109248,7
2109248,13
2179136,0
2179136,2
2179136,3
2739884,4
3138104,4
3322940,8
3322940,9
317219,6
317219,7
317219,4
99077,2
99077,3
419294,7
419294,12
419294,3
2113075,3
2481198,4
2481198,3
2481198,18
116583,6
116583,3
116583,15
458481,12
458481,1
191043,7
191043,3
191043,15
1389137,4
1389137,3
1389137,15
60196,22
900387,3
900387,5
900387,21
68473,7
68473,3
68473,1
2218003,12
2218003,3
2218003,9
1921064,0
1921064,7
1921064,3
2177771,3
2177771,21
91867,3
91867,5
1518809,17
3729920,3
99674,12
99674,3
1731141,0
1731141,13
2078552,12
2078552,3
2078552,1
1720172,8
1720172,9
1720172,1
93640,0
93640,12
93640,3
2582846,3
2582846,5
2852406,3
2852406,1
1638355,0
1638355,7
1638355,4
1027718,3
1160996,0
1160996,8
1160996,13
1486185,11
1486185,8
1486185,9
1636826,4
1636826,12
190332,0
190332,3
190332,5
99785,4
99785,15
245712,3
245712,1
1634136,0
1634136,4
1634136,12
97165,4
97165,3
1319569,3
1761005,0
1761005,3
1761005,9
71615,3
71615,11
1203517,7
1203517,8
1203517,1
1666801,4
1985981,4
1985981,3
86006,0
86006,7
86006,1
4372118,17
4372118,7
4372118,3
373883,8
373889,7
373889,15
373889,11
765443,12
765443,1
1980911,4
1587119,3
2325625,3
2112277,0
2112277,12
2112277,3
172156,0
172156,4
172156,12
376541,3
376541,5
1684233,0
1684233,12
1684233,1
2004420,4
864835,6
864835,7
864835,4
2325977,3
2325977,1
955308,0
955308,7
955308,3
29843,0
29843,7
29843,5
2542368,4
2542368,5
82089,12
82089,3
82089,1
425379,12
425379,3
425379,1
1262990,4
1262990,3
2562232,4
2562232,3
1709143,8
1709143,13
1709143,1
435651,3
435651,13
68699,22
79574,0
79574,7
79574,13
1457767,8
390521,17
390521,4
390521,3
41959,19
41959,9
41959,1
105793,4
105793,14
918927,3
918927,9
1549920,0
1549920,12
1549920,1
1499658,4
1499658,12
118556,4
118556,5
1480656,3
2309021,3
2309021,8
2309021,1
1698641,4
1698641,15
3712088,3
3712088,5
112864,0
112864,7
112864,1
1727388,4
1727388,3
2304915,17
2304915,2
2085002,3
97239,4
97239,3
101698,4
101698,3
101698,11
3672840,0
3672840,7
3672840,3
98253,3
98253,8
1327773,2
1327773,3
3107246,11
3107246,5
112461,2
112461,12
112461,3
112462,0
112462,7
112462,11
2492916,17
2492916,2
2492916,10
2183034,7
2183034,15
2183034,13
2968804,0
2968804,4
2968804,12
2083379,0
2083379,1
1527186,3
1527186,13
3083008,2
3083008,3
3083008,16
497915,0
497915,4
497915,12
2473602,2
2473602,3
2473602,14
790804,4
790804,16
477302,7
477302,3
477302,9
80179,4
80179,0
2114461,4
41996,3
41996,21
28950,3
28950,21
33149,12
33149,3
33149,19
368222,4
368222,18
368222,5
2294629,6
2294629,7
2294629,4
1964418,0
1964418,7
1964418,15
2436452,3
1504320,2
1504320,3
1881024,0
1881024,12
1881024,1
81283,3
1232776,3
1216475,6
1216475,7
1216475,4
113824,6
113824,3
113824,15
1979283,4
425112,0
425112,4
1964624,4
1964624,3
1964624,9
92068,4
92068,12
92068,3
1602620,3
1602620,5
1860355,17
1860355,16
1032751,0
1032751,11
1032751,22
139462,3
139462,5
420223,4
420223,3
420223,11
1032755,0
1032755,12
1032755,1
2234003,3
70034,0
70034,12
70034,3
944835,0
944835,12
944835,9
1954315,3
1954315,1
97742,0
97742,7
97742,1
494222,4
494222,5
3442006,3
113497,7
113497,15
113497,11
2190367,3
2190367,1
1682246,4
1682246,3
3154964,20
3154964,3
3154964,11
1853739,8
1853739,1
405296,6
405296,13
405296,1
1605777,3
1605777,9
1605777,1
1626146,7
1626146,4
1626146,3
2191765,4
2191765,3
2191765,5
1847746,3
1847746,10
1847746,1
906108,4
906108,3
2952602,0
2952602,1
83929,4
83929,3
2481480,12
2481480,3
1142977,6
1142977,4
1142977,15
370477,2
370477,12
370477,3
1825784,4
2332579,7
2332579,4
2771372,12
2771372,3
2771372,9
2053463,12
2053463,3
2053463,1
436331,4
436331,3
436331,5
1837709,3
1837709,11
1837709,9
1127180,8
119116,0
119116,7
119116,13
66921,12
66921,3
66921,13
401855,0
401855,11
401855,13
3622592,3
3622592,9
3622592,5
101410,4
101410,3
101410,9
54215,8
54215,9
54215,1
473360,3
473360,16
1734433,12
1734433,3
72684,7
72684,3
72684,5
4114744,3
4114744,15
4114744,14
2872718,12
2872718,1
382625,9
382625,1
1753496,6
1753496,0
1753496,8
1838722,4
1838722,8
1838722,9
430357,0
430357,12
430357,1
94963,0
94963,12
94963,9
2486682,17
2486682,3
2486682,10
3532608,4
1568338,0
1568338,12
1568338,1
485947,3
485947,11
485947,5
2333784,0
2333784,7
2333784,1
383574,0
383574,7
383574,11
1781922,0
1781922,1
1414382,4
1414382,5
112641,2
112641,12
112641,3
120776,3
120777,4
1024715,4
1024715,3
1832382,3
1001508,4
1001508,3
1001508,5
1213663,0
1213663,4
1213663,13
1071875,0
1071875,11
1071875,1
3477734,7
3477734,15
3477734,11
2220642,17
2220642,14
183649,1
1276419,2
1276419,3
1276419,10
58331,4
58331,15
58331,11
1843866,0
1843866,7
1843866,13
117998,0
117998,7
117998,3
3033536,18
290334,0
290334,7
290334,13
95953,3
95956,0
95956,7
95956,1
117571,8
117571,9
3369806,7
3369806,15
3421514,4
1674047,0
1674047,4
1674047,8
2097307,0
2097307,4
2097307,5
452623,12
452623,3
452623,9
878804,2
878804,3
878804,16
1670345,12
1670345,9
1670345,1
105223,4
105223,18
2780748,17
2780748,0
2780748,16
243655,4
243655,5
107818,3
56592,3
870111,3
870111,10
2027140,4
2027140,3
2027140,11
318627,0
318627,8
318627,13
73312,4
73312,21
1355683,2
1355683,12
1355683,3
2977672,4
2977672,3
110413,12
110413,3
110413,1
274497,3
274497,5
257360,4
257360,3
129167,6
129167,0
129167,7
304141,7
304141,15
304141,11
1182350,4
1182350,3
1182350,5
837562,6
837562,4
837562,15
73629,4
73629,18
2400275,3
416044,7
416044,2
416044,3
116483,4
116483,16
1584016,17
27977,4
27977,3
433035,0
433035,3
433035,13
47478,3
3280264,3
117951,3
978764,0
978764,7
978764,11
91877,4
91877,12
1592525,0
1592525,3
1592525,13
1618442,0
1618442,7
1618442,11
1234719,0
1234719,1
1234719,21
2343601,17
2343601,16
3554418,4
3554418,5
458352,4
458352,3
458352,5
99685,2
99685,12
99685,3
280030,6
280030,7
280030,15
1045655,3
1045655,8
1045655,1
783233,3
783233,9
783233,5
1763303,4
1763303,3
1763303,5
985699,3
985699,1
985699,21
2536436,1
93437,4
93437,8
1147684,8
1147684,5
1147684,1
1598778,3
1598778,13
1598778,1
1486192,12
1486192,9
1486192,1
1298650,0
1298650,7
1298650,11
1748227,0
1748227,8
1748227,1
116629,0
116629,7
116629,13
2267998,12
2267998,3
2267998,9
313737,4
313737,5
2345737,12
2345737,3
97904,12
97904,3
97904,1
1322269,3
1186788,4
1186788,5
84296,7
84296,3
84296,15
66769,13
66769,1
1130884,9
1130884,1
238380,0
238380,3
238380,13
814255,7
814255,15
814255,11
120201,0
120201,13
120201,21
1242422,0
1242422,3
1242422,1
106469,12
106469,3
242527,3
242527,8
242527,9
2272918,3
2272918,5
107034,3
107034,1
450278,8
317740,0
317740,12
317740,1
2004432,0
2004432,8
2004432,1
830515,0
830515,7
427309,2
427309,3
479997,0
479997,7
479997,11
2429292,3
2429292,14
2429292,5
3863552,4
3863552,3
55928,0
55928,7
55928,1
134119,12
134119,3
134119,1
1226774,4
466893,3
2402157,0
2402157,12
2402157,1
1823672,0
1823672,12
1823672,13
2126403,17
2126403,14
1517260,7
1517260,5
1517260,13
435680,12
435680,3
976051,3
976051,5
378194,0
378194,12
378194,1
884335,12
884335,3
884335,13
1194236,3
2586682,0
2586682,3
2586682,5
1754656,6
1754656,11
936501,0
936501,1
1711425,4
2226417,8
2226417,1
2397535,3
2397535,9
2397535,13
804443,8
804443,13
804443,1
57076,0
57076,7
57076,1
73486,3
3076658,3
3076658,16
1568921,6
1568921,7
1568921,15
79417,3
2359417,17
2315558,12
2315558,3
272152,3
272152,13
1023111,0
1023111,3
1023111,16
112471,3
112471,5
1023114,7
1023114,3
1023114,10
113277,0
113277,12
113277,3
1663662,0
1663662,7
1663662,13
2594950,0
2594950,12
2594950,3
1041829,4
1041829,3
1041829,5
1753846,17
1753846,16
2331143,3
477585,3
1356790,17
1971352,12
1971352,3
1971352,1
1121096,0
1121096,7
1121096,11
94608,12
94608,3
369610,0
369610,7
369610,13
1825157,4
1825157,3
1825157,1
3118706,0
3118706,3
3118706,5
384286,3
384286,8
384286,9
320691,0
320691,11
308644,2
308644,3
308644,15
1450326,4
1450326,3
1450326,16
425123,4
425123,11
425123,5
1450321,4
1450321,12
1450321,3
1055292,4
1055292,3
1055292,5
2752200,3
80761,8
80761,9
3086442,3
3086442,9
3086442,1
1343727,0
1343727,13
1195478,4
1195478,5
3007512,3
3007512,21
790724,0
790724,12
790724,9
408790,0
408790,3
408790,9
1164999,3
2167202,0
2167202,12
2167202,1
436697,2
436697,3
1230385,12
1230385,3
1230385,1
1412386,4
1412386,3
1591095,3
1591095,8
1591095,9
2024544,2
2024544,3
2024544,10
159365,3
159365,10
159365,5
85154,3
85154,5
85154,16
1055369,0
1055369,7
1055369,13
445922,3
445922,11
445922,18
1870425,4
1824254,17
2944198,3
2944198,8
2944198,1
1894476,3
1894476,5
1894476,1
1235124,3
1235124,11
1235124,1
1172998,3
1172998,16
1436562,6
1436562,7
1436562,4
3713030,2
3713030,3
1172570,0
1172570,2
1172570,12
1483013,0
1483013,7
1483013,9
964517,2
964517,3
964517,16
2180411,7
2180411,11
2180411,18
48261,12
48261,19
48261,9
207201,4
207201,11
207201,5
2024432,4
2024432,12
281358,3
281358,5
66466,3
268380,6
268380,7
268380,4
418279,0
418279,7
418279,13
2224026,6
2224026,7
2224026,4
1196956,2
1196956,4
1196956,3
2080374,2
2080374,3
374546,3
2258345,4
1152398,3
1152398,11
1152398,5
1275590,4
386588,4
386588,5
1714915,3
1714915,8
1714915,5
4408178,3
4408178,15
2245084,6
2245084,0
2245084,7
2101341,0
2101341,12
2101341,3
247586,12
247586,3
247586,1
1007028,4
1007028,5
1294226,3
1294226,5
935075,3
2199571,0
2199571,12
2199571,3
2581244,4
2581244,3
2581244,8
38109,19
38109,9
38109,5
299658,4
299658,12
299658,18
844479,8
844479,1
1291584,3
1291584,16
120749,0
120749,12
120749,3
61065,3
61065,13
1291580,2
1291580,3
1291580,5
381707,12
381707,4
2486678,4
2486678,3
2486678,5
1675434,2
1675434,4
1675434,3
1667310,12
1667310,3
1667310,1
499556,0
499556,12
499556,1
363988,9
363988,1
389557,3
389557,1
389557,21
356680,4
356680,3
356680,5
183659,2
183659,3
2017020,6
2017020,7
2017020,4
3390572,12
3390572,3
3390572,5
2333804,3
2333804,11
2333804,13
91064,3
91064,8
91064,5
2084989,3
2084989,13
95016,0
95016,1
95765,3
76759,0
76759,7
76759,11
76752,0
76752,7
76752,13
1951265,7
1951265,13
1951265,1
96895,0
96895,7
42192,4
42192,3
118655,4
91209,1
200550,4
200550,3
200550,14
225071,3
225071,5
1684925,3
1684925,9
114709,6
114709,7
114709,4
2239832,4
2239832,5
1465533,12
1465533,3
1465533,9
1992258,1
105236,12
105236,3
810922,4
810922,3
810922,5
2172935,14
70379,12
70379,3
2027154,4
2027154,8
109831,4
109831,3
109831,5
441909,4
441909,12
441909,3
243133,12
243133,3
1615147,3
1615147,1
385267,4
385267,3
385267,5
2493486,0
2493486,7
120693,4
120693,12
103873,4
103873,8
103874,8
103874,5
2387559,4
2387559,3
481499,6
481499,7
481499,4
1488555,4
2398231,3
2398231,22
468492,0
468492,3
468492,8
1016075,4
1016075,3
1016075,18
3082826,4
3082826,3
3698408,4
1182345,3
1182345,13
117381,12
117381,3
117381,9
1637688,0
1637688,13
1637688,1
25878,4
25878,12
25878,9
1653064,0
1653064,3
1653064,13
1686821,0
1686821,4
1686821,11
377092,4
377091,12
377091,3
2870648,17
2870648,2
2870648,14
50850,12
50850,3
50850,5
2182019,1
1601475,8
1601475,1
59112,4
96332,3
96332,5
1606389,3
1606389,5
416881,3
416881,5
432021,0
432021,8
432021,13
75314,12
75314,3
398883,12
398883,3
398883,5
116367,0
116367,12
116367,8
813547,12
813547,3
813547,21
1841642,8
1841642,1
2401621,4
2401621,3
2401621,16
1655442,4
1655442,3
1655442,5
1655441,3
1655441,11
1655441,5
353969,12
353969,3
353969,9
397535,3
397535,5
3638012,6
3638012,0
3638012,13
1034032,0
1034032,13
1034032,1
25905,4
25905,18
25905,9
1214962,0
1214962,3
1214962,1
453562,2
453562,3
453562,16
93137,3
93137,21
93137,0
4158834,2
4158834,3
4158834,5
34248,9
34248,1
212712,3
212712,5
212712,13
3547740,4
3547740,3
3547740,14
2717860,3
2717860,1
198781,6
198781,7
198781,4
2170299,4
2170299,3
1706593,3
1706593,13
1706593,1
3283556,7
3283556,4
1731697,8
1731697,1
65724,3
2009606,3
445946,0
445946,12
445946,3
101921,3
1748122,7
1748122,4
1748122,3
81186,8
81186,1
186566,0
186566,7
186566,1
2112124,0
2112124,4
2112124,5
107554,12
107554,3
107554,1
1587310,0
1587310,7
1587310,15
1197624,12
1197624,3
1197624,1
71562,12
71562,3
72231,0
118884,3
118884,9
118884,13
118880,0
118880,12
118880,1
1535970,3
1535970,1
63198,4
63198,12
63198,3
53318,3
53318,9
53318,1
76227,0
76227,3
866439,4
866439,5
1430077,8
1706620,0
1706620,3
1706620,13
413099,4
413099,15
413099,11
1931435,4
884328,8
884328,13
884328,1
975645,2
975645,3
1276104,0
1276104,12
1276104,13
1448755,0
1448755,12
1448755,1
317919,0
317919,7
317919,1
2357129,2
2357129,3
1010048,3
1010048,5
372764,6
372764,13
372764,20
181875,7
181875,3
181875,14
1707392,3
1707392,8
98273,12
98273,3
98273,9
1823664,4
1823664,3
1823664,15
97216,3
1884457,0
1884457,12
1884457,1
86383,0
86383,1
58947,3
58947,10
58947,21
1464540,0
1464540,7
1464540,13
1560671,12
1560671,9
1560671,1
119528,4
119528,11
89469,7
89469,11
89469,5
15864,7
15864,4
15864,3
1568911,3
1568911,21
46521,4
46521,3
86250,12
86250,3
416320,3
416320,5
416320,1
371257,3
371257,9
371257,1
445939,8
445939,1
445939,22
47136,3
47136,22
112642,4
112642,15
112642,11
3331846,6
3331846,4
3331846,3
1403865,7
1403865,3
1403865,22
72431,4
1531901,3
1531901,11
1531901,8
2503154,8
2503154,9
2503154,1
1174732,3
181852,0
181852,13
2318527,4
2318527,8
391304,4
391304,3
391304,5
1951216,2
1951216,4
1951216,3
2920540,17
2920540,3
2920540,14
82971,0
82971,7
2818178,3
2818178,8
2818178,9
1150947,3
1150947,5
43618,4
43618,18
43618,5
115734,4
115734,12
115734,3
1667889,6
1667889,7
1667889,4
1881002,3
1881002,8
1881002,1
1440345,4
1440345,3
1821593,12
1821593,3
2234155,4
3663040,0
3663040,3
3663040,1
1351685,7
1351685,11
2059255,3
1568863,23
790628,4
790628,5
1270798,0
1270798,7
1270798,13
241527,7
241527,15
241527,11
60880,12
60880,3
60880,9
2338151,4
2338151,3
2338151,5
1594562,8
2934404,4
2934404,3
2934404,5
1392190,0
1392190,7
1392190,13
1371111,3
1371111,13
1156398,7
1156398,4
1156398,8
1800241,12
1800241,3
119282,6
119282,7
119282,4
69467,3
1800246,4
1800246,5
3966942,3
1370429,4
1370429,12
1370429,3
2404463,0
2404463,4
2404463,12
3431900,20
3431900,7
2404461,3
2404461,9
1781769,3
1781769,5
86879,2
86879,3
86879,14
50212,7
50212,3
50212,21
62622,9
62622,13
109936,4
2543336,8
2543336,1
2708946,17
1024648,2
1024648,3
1024648,10
971209,7
971209,9
971209,1
1013743,0
1013743,4
1013743,5
2495118,0
2495118,2
2495118,3
1976000,5
1976000,1
395972,3
907657,3
907657,14
907657,5
2908446,7
2908446,13
2908446,1
1588170,12
1588170,3
1588170,8
1588173,4
1588173,8
1588173,5
368975,4
1481572,4
1481572,3
1481572,5
2828996,4
2828996,8
1945062,3
2039345,14
2039345,9
2039345,1
146675,0
146675,11
146675,8
108330,2
108330,3
1033575,4
1033575,3
2325002,0
2325002,1
2872732,0
2872732,13
2872732,1
1937390,3
4192740,4
4192740,3
1481576,3
25316,4
25316,5
2822400,12
2822400,3
2822400,1
2356180,2
2356180,3
2356180,10
2002718,0
2002718,12
2002718,1
2046090,3
2046090,13
2046090,1
116191,4
116191,3
116191,5
2364006,4
2364006,5
2334873,3
842926,4
842926,3
1291570,9
1291570,1
409182,0
409182,7
409182,3
109686,4
118715,4
118715,12
115678,3
1862079,4
1862079,3
1862079,5
2106361,0
2106361,1
450314,0
450314,12
450314,3
107943,3
107943,5
480025,12
480025,3
24844,3
24844,5
887912,3
887912,10
887912,1
120755,0
120755,7
120755,1
2980472,4
2980472,3
1213648,12
1213648,3
265666,4
265666,3
110093,0
110093,4
110093,5
2299842,3
1815862,0
1815862,7
1815862,13
1213644,4
83943,0
83943,7
83943,13
302886,4
2244901,4
2244901,5
1598822,4
1598822,5
1829012,12
1829012,3
1829012,9
83944,0
83944,1
2017038,0
2017038,7
2017038,3
94008,12
94008,3
94008,5
375173,4
375173,3
375173,5
1598828,0
1598828,4
1598828,12
48673,5
48673,3
1386588,0
1386588,4
1386588,12
1641975,3
1641975,8
1641975,1
99423,0
99423,1
3411432,6
3411432,7
3411432,4
1772240,8
1772240,9
1772240,13
3302962,4
3302962,5
2465146,4
2465146,3
2465146,5
1776143,5
2361509,4
2178470,3
2178470,18
2178470,5
3805180,4
3805180,12
3447364,0
3447364,9
3447364,1
71360,3
71360,9
71360,1
1205489,3
2050633,8
2390237,4
2390237,5
2390237,16
1418754,12
1418754,1
120689,12
120689,3
120689,11
254679,23
1320261,7
1320261,4
1320261,15
385277,3
385277,18
370986,3
59578,22
1682180,3
1682180,1
404032,3
404032,8
404032,1
120685,0
120685,13
120685,1
2388637,12
2388637,3
2388637,5
2377938,12
2377938,3
2377938,10
2126355,0
2126355,3
2126355,1
2776074,7
2776074,10
2776074,5
3322420,7
3322420,4
3322420,3
21749,4
21749,3
21749,5
79945,7
79945,9
79945,13
79766,12
79766,3
79766,14
58946,3
58946,10
58946,21
478829,3
478829,14
2358925,4
2718492,3
429573,8
429573,9
429573,1
2182001,2
2182001,3
2182001,16
372588,6
372588,0
372588,4
903624,7
903624,11
56663,3
1323045,3
1323045,1
71141,3
71141,5
117802,4
117802,3
1606392,4
1606392,3
1606392,16
1334553,4
1334553,12
1334553,1
1234721,0
1234721,13
1234721,1
259072,3
259072,21
210065,12
210065,3
210065,1
2318092,3
2318092,5
1564367,4
1564367,5
1638364,17
421715,3
421715,11
421715,5
430770,4
430770,3
1001526,6
1001526,0
1001526,4
1210042,12
1210042,3
1210042,1
78788,3
78788,21
1188982,0
1188982,3
1306980,4
1306980,3
1827579,3
1827579,14
1621045,4
1621045,5
266308,0
266308,3
266308,13
840361,12
840361,3
840361,1
434409,0
434409,3
434409,1
94898,4
94898,5
2395427,0
2395427,7
2395427,13
2229499,4
2229499,3
2229499,5
376136,4
376136,3
1155592,17
1155592,2
1155592,10
40652,4
2113681,7
2113681,4
1133985,0
1133985,7
1133985,5
1034314,0
1034314,4
1034314,13
103060,0
103060,7
103060,4
103064,0
103064,13
892318,4
892318,3
892318,5
1234654,4
1234654,3
1234654,5
1253863,0
1253863,3
1253863,11
2203308,3
2203308,14
2203308,18
116040,0
116040,7
116040,3
259288,3
259288,11
259288,9
482606,8
482606,9
482606,1
34583,3
34583,5
34583,21
3625152,0
2660332,3
2660332,13
2379713,0
2379713,7
2379713,1
113677,4
113677,3
2458912,17
2458912,7
2458912,3
253556,0
253556,7
253556,11
1748207,3
1748207,9
1748207,13
780548,2
780548,4
780548,12
309698,9
309698,1
1634121,11
1634121,8
1634121,1
1756750,4
1756750,3
800369,0
800369,7
800369,11
808399,4
808399,3
808399,5
113819,4
113819,11
113819,5
342735,3
804463,2
804463,12
804463,3
2652092,3
196229,4
3264102,17
3264102,2
3264102,10
1748179,3
1748179,9
1748179,1
1567609,0
1567609,12
1567609,3
268978,2
268978,3
2765340,3
442933,6
442933,0
442933,7
479884,0
479884,12
479884,1
1629242,1
3530002,4
489281,3
489281,21
335345,3
210249,3
236493,7
236493,4
236493,12
449059,4
449059,3
460791,7
460791,3
460791,11
469494,3
113490,3
363589,12
363589,3
363589,1
293662,0
293662,12
293662,1
1931533,4
1931533,12
1798709,3
1798709,5
1798709,13
2781030,4
2115388,4
2115388,3
2115388,5
1691917,6
1691917,7
1691917,4
2855648,0
2855648,3
2855648,10
3152624,4
3152624,5
947798,3
947798,1
1860353,6
1860353,7
1860353,4
1533053,4
1533053,5
1313092,12
1313092,3
1313092,1
488120,12
488120,3
488120,9
2171867,0
2171867,12
2171867,3
88847,4
88847,3
1540133,4
1540133,12
1540133,1
803061,4
803061,3
803061,15
395169,3
395169,10
395169,21
61722,4
61722,3
61722,5
475730,6
475730,20
2378281,4
2378281,3
93409,0
93409,12
93409,1
49373,4
72353,4
72353,3
1611224,0
1611224,11
1611224,8
1816518,6
1816518,4
1816518,3
790636,2
790636,3
112818,12
112818,3
1193138,3
1193138,5
380389,3
380389,5
380389,16
425430,3
425430,8
425430,1
2170593,4
2170593,3
1646111,3
65938,7
65938,4
65938,21
3983266,4
3983266,5
45020,4
45020,5
2229511,0
2229511,8
2229511,9
1623288,6
1623288,7
1623288,4
32553,4
32553,3
32553,21
1515199,8
2012011,3
2012011,1
71487,4
1501359,4
1501359,3
465624,4
465624,5
465624,13
1441953,2
1441953,3
1441953,10
795368,4
1626139,8
3697626,0
3697626,12
3697626,1
31885,4
31885,3
31885,5
1013752,0
1013752,12
1013752,3
340855,2
340855,12
340855,3
2507280,3
2507280,8
2507280,1
816692,7
816692,3
816692,13
145487,0
145487,7
1650062,0
1650062,9
1650062,13
251160,12
251160,3
251160,1
80455,0
80455,4
80455,12
1217209,6
1217209,7
1217209,4
344510,3
344510,9
344510,5
1411250,0
1411250,13
1411250,1
1937149,9
1937149,1
1639826,6
1639826,7
1639826,15
1742650,4
498353,8
85251,4
85251,5
455538,4
455538,3
455538,5
1591123,5
307453,6
307453,7
307453,4
1592873,4
1592873,3
1592873,5
2401097,0
2401097,12
2401097,3
405159,3
405159,16
